step,intersection,reason,prediction,had_priority
352,B1,ai_severe_prediction,0.7445859931956543,True
353,B1,ai_severe_prediction,0.7445859931956543,True
354,B1,ai_severe_prediction,0.7445859931956543,True
355,B1,ai_severe_prediction,0.7445859931956542,True
356,B1,ai_severe_prediction,0.7445859931956542,True
357,B1,ai_severe_prediction,0.7445859931956543,True
358,B1,ai_severe_prediction,0.7445859931956543,True
359,B1,ai_severe_prediction,0.7463222676773448,True
360,B1,ai_severe_prediction,0.7447183682236094,True
361,B1,ai_severe_prediction,0.7442879107883278,True
362,B1,ai_severe_prediction,0.7547574093651933,True
363,B1,ai_severe_prediction,0.7547574093651933,True
364,B1,ai_severe_prediction,0.7547574093651933,True
365,B1,ai_severe_prediction,0.7547574093651933,True
366,B1,ai_severe_prediction,0.7300477604159346,True
367,B1,ai_severe_prediction,0.7299208477908072,True
368,B1,ai_severe_prediction,0.7299208477908072,True
369,B1,ai_severe_prediction,0.72864972624643,True
370,B1,ai_severe_prediction,0.7285250270011758,True
371,B1,ai_severe_prediction,0.7283646790561893,True
372,B1,ai_severe_prediction,0.7370066390129831,True
373,B1,ai_severe_prediction,0.7301953830459819,True
374,B1,ai_severe_prediction,0.7340026905776956,True
375,B1,ai_severe_prediction,0.7341106915558037,True
376,B1,ai_severe_prediction,0.7418387767161291,True
377,B1,ai_severe_prediction,0.7418387767161289,True
378,B1,ai_severe_prediction,0.7352846647879138,True
379,B1,ai_severe_prediction,0.7342208664407802,True
380,B1,ai_severe_prediction,0.7320683862281561,True
381,B1,ai_severe_prediction,0.7329389756162205,True
382,B1,ai_severe_prediction,0.733960736059078,False
383,B1,ai_severe_prediction,0.733960736059078,True
384,B1,ai_severe_prediction,0.733960736059078,True
385,B1,ai_severe_prediction,0.733960736059078,True
386,B1,ai_severe_prediction,0.7253198857824386,True
392,C1,ai_severe_prediction,0.726294640089926,False
393,C1,ai_severe_prediction,0.7260513577986258,False
394,C1,ai_severe_prediction,0.733960736059078,False
395,C1,ai_severe_prediction,0.733960736059078,False
396,C1,ai_severe_prediction,0.7339607360590779,False
397,C1,ai_severe_prediction,0.733960736059078,False
398,C1,ai_severe_prediction,0.7329389756162205,False
399,C1,ai_severe_prediction,0.7341088107100329,False
400,C1,ai_severe_prediction,0.7342126970989321,False
401,C1,ai_severe_prediction,0.736261290922657,True
402,C1,ai_severe_prediction,0.7342208664407802,True
403,C1,ai_severe_prediction,0.7342208664407802,True
404,C1,ai_severe_prediction,0.7333268820218539,True
405,C1,ai_severe_prediction,0.7333268820218539,True
406,C1,ai_severe_prediction,0.7312782881981289,True
407,C1,ai_severe_prediction,0.7342126970989321,True
408,C1,ai_severe_prediction,0.734212697098932,True
409,C1,ai_severe_prediction,0.733960736059078,True
410,C1,ai_severe_prediction,0.733960736059078,True
411,C1,ai_severe_prediction,0.7339607360590782,True
412,C1,ai_severe_prediction,0.7344061681631302,True
413,C1,ai_severe_prediction,0.733960736059078,True
513,B1,ai_severe_prediction,0.7269161810524264,False
514,B1,ai_severe_prediction,0.7260513577986258,False
515,B1,ai_severe_prediction,0.7344061681631302,False
516,B1,ai_severe_prediction,0.7344061681631302,False
517,B1,ai_severe_prediction,0.7344061681631302,False
518,B1,ai_severe_prediction,0.7344061681631302,False
519,B1,ai_severe_prediction,0.7344061681631302,False
520,B1,ai_severe_prediction,0.733960736059078,False
521,B1,ai_severe_prediction,0.733960736059078,False
522,B1,ai_severe_prediction,0.733960736059078,False
523,B1,ai_severe_prediction,0.733960736059078,False
524,B1,ai_severe_prediction,0.733960736059078,False
525,B1,ai_severe_prediction,0.733960736059078,False
526,B1,ai_severe_prediction,0.733960736059078,False
527,B1,ai_severe_prediction,0.733960736059078,False
528,B1,ai_severe_prediction,0.733960736059078,False
529,B1,ai_severe_prediction,0.733960736059078,False
530,B1,ai_severe_prediction,0.733960736059078,False
531,B1,ai_severe_prediction,0.733960736059078,False
532,B1,ai_severe_prediction,0.733960736059078,False
533,B1,ai_severe_prediction,0.733960736059078,False
534,B1,ai_severe_prediction,0.7339607360590782,False
535,B1,ai_severe_prediction,0.7339607360590779,False
536,B1,ai_severe_prediction,0.733960736059078,False
537,B1,ai_severe_prediction,0.7339607360590782,False
538,B1,ai_severe_prediction,0.7339607360590782,False
539,B1,ai_severe_prediction,0.733960736059078,False
540,B1,ai_severe_prediction,0.733960736059078,False
541,B1,ai_severe_prediction,0.733960736059078,False
542,B1,ai_severe_prediction,0.733960736059078,False
543,B1,ai_severe_prediction,0.733960736059078,False
544,B1,ai_severe_prediction,0.733960736059078,False
545,B1,ai_severe_prediction,0.733960736059078,False
546,B1,ai_severe_prediction,0.733960736059078,False
547,B1,ai_severe_prediction,0.733960736059078,False
548,B1,ai_severe_prediction,0.733960736059078,False
549,B1,ai_severe_prediction,0.733960736059078,False
550,B1,ai_severe_prediction,0.733960736059078,False
551,B1,ai_severe_prediction,0.733960736059078,False
552,B1,ai_severe_prediction,0.733960736059078,False
553,B1,ai_severe_prediction,0.733960736059078,False
554,B1,ai_severe_prediction,0.733960736059078,False
555,B1,ai_severe_prediction,0.733960736059078,False
556,B1,ai_severe_prediction,0.733960736059078,False
557,B1,ai_severe_prediction,0.733960736059078,False
558,B1,ai_severe_prediction,0.7339607360590782,False
559,B1,ai_severe_prediction,0.733960736059078,False
560,B1,ai_severe_prediction,0.733960736059078,False
561,B1,ai_severe_prediction,0.7329389756162205,False
562,B1,ai_severe_prediction,0.7329389756162208,False
563,B1,ai_severe_prediction,0.7329389756162203,True
564,B1,ai_severe_prediction,0.7329389756162206,True
565,B1,ai_severe_prediction,0.7341088107100329,True
566,B1,ai_severe_prediction,0.7341088107100329,True
567,B1,ai_severe_prediction,0.7341088107100329,True
568,B1,ai_severe_prediction,0.7341088107100329,True
569,B1,ai_severe_prediction,0.7341088107100329,True
570,B1,ai_severe_prediction,0.7341088107100329,True
571,B1,ai_severe_prediction,0.7341088107100329,True
572,B1,ai_severe_prediction,0.7341088107100329,True
573,B1,ai_severe_prediction,0.7341088107100329,True
574,B1,ai_severe_prediction,0.7341088107100329,True
575,B1,ai_severe_prediction,0.7341088107100329,True
576,B1,ai_severe_prediction,0.7341088107100329,True
577,B1,ai_severe_prediction,0.7342126970989321,True
578,B1,ai_severe_prediction,0.7342126970989321,True
579,B1,ai_severe_prediction,0.736261290922657,True
580,B1,ai_severe_prediction,0.7342208664407802,True
581,B1,ai_severe_prediction,0.7342208664407802,True
582,B1,ai_severe_prediction,0.7342208664407802,True
583,B1,ai_severe_prediction,0.7342208664407802,True
584,B1,ai_severe_prediction,0.7342208664407801,True
585,B1,ai_severe_prediction,0.7333268820218539,True
586,B1,ai_severe_prediction,0.7333268820218539,True
587,B1,ai_severe_prediction,0.7333268820218539,True
588,B1,ai_severe_prediction,0.7333268820218539,True
589,B1,ai_severe_prediction,0.7333268820218539,True
590,B1,ai_severe_prediction,0.7333268820218539,True
591,B1,ai_severe_prediction,0.7333268820218539,True
592,B1,ai_severe_prediction,0.7333268820218539,True
593,B1,ai_severe_prediction,0.7333268820218539,True
594,B1,ai_severe_prediction,0.7366687798504715,True
595,B1,ai_severe_prediction,0.7366687798504715,True
596,B1,ai_severe_prediction,0.7412825146859413,True
597,B1,ai_severe_prediction,0.7412825146859412,True
598,B1,ai_severe_prediction,0.7412825146859412,True
599,B1,ai_severe_prediction,0.7412825146859412,True
600,B1,ai_severe_prediction,0.7412825146859414,True
601,B1,ai_severe_prediction,0.7412825146859412,True
602,B1,ai_severe_prediction,0.7412825146859414,True
603,B1,ai_severe_prediction,0.7412825146859412,True
604,B1,ai_severe_prediction,0.7412825146859412,True
605,B1,ai_severe_prediction,0.7412825146859413,True
606,B1,ai_severe_prediction,0.7412825146859412,True
607,B1,ai_severe_prediction,0.7412825146859413,True
608,B1,ai_severe_prediction,0.7412825146859412,True
609,B1,ai_severe_prediction,0.7412825146859412,True
610,B1,ai_severe_prediction,0.7412825146859412,True
611,B1,ai_severe_prediction,0.7412825146859412,True
612,B1,ai_severe_prediction,0.7412825146859412,True
613,B1,ai_severe_prediction,0.7412825146859412,True
614,B1,ai_severe_prediction,0.7412825146859412,True
615,B1,ai_severe_prediction,0.7412825146859413,True
616,B1,ai_severe_prediction,0.7352198882481301,True
617,B1,ai_severe_prediction,0.7352198882481299,True
618,B1,ai_severe_prediction,0.7352198882481299,True
619,B1,ai_severe_prediction,0.7352198882481301,True
620,B1,ai_severe_prediction,0.7352198882481299,True
621,B1,ai_severe_prediction,0.7352198882481301,True
622,B1,ai_severe_prediction,0.7352198882481301,True
623,B1,ai_severe_prediction,0.7352198882481299,True
624,B1,ai_severe_prediction,0.7352198882481298,True
625,B1,ai_severe_prediction,0.7352198882481301,True
626,B1,ai_severe_prediction,0.7352198882481301,True
627,B1,ai_severe_prediction,0.7352198882481301,True
628,B1,ai_severe_prediction,0.7352198882481301,True
629,B1,ai_severe_prediction,0.7360395293789496,True
630,B1,ai_severe_prediction,0.7368383406707669,True
631,B1,ai_severe_prediction,0.7368383406707669,True
632,B1,ai_severe_prediction,0.7368383406707669,True
633,B1,ai_severe_prediction,0.736838340670767,True
634,B1,ai_severe_prediction,0.7368383406707669,True
635,B1,ai_severe_prediction,0.7368383406707669,True
636,B1,ai_severe_prediction,0.7368383406707669,True
637,B1,ai_severe_prediction,0.7368383406707669,True
638,B1,ai_severe_prediction,0.7368383406707669,True
639,B1,ai_severe_prediction,0.7368383406707669,True
640,B1,ai_severe_prediction,0.7287028150217566,True
641,B1,ai_severe_prediction,0.72606852247407,True
642,B1,ai_severe_prediction,0.7274177169950008,True
643,B1,ai_severe_prediction,0.7332765818221552,True
644,B1,ai_severe_prediction,0.7216081165616576,True
645,B1,ai_severe_prediction,0.7281789534040293,True
646,B1,ai_severe_prediction,0.7303729381296076,True
647,B1,ai_severe_prediction,0.7321744464870847,True
648,B1,ai_severe_prediction,0.730119455904957,True
649,B1,ai_severe_prediction,0.7254499785700677,True
650,B1,ai_severe_prediction,0.7250580654096432,True
651,B1,ai_severe_prediction,0.7379415612549896,True
652,B1,ai_severe_prediction,0.7453619286791426,True
653,B1,ai_severe_prediction,0.7453619286791426,True
654,B1,ai_severe_prediction,0.7453619286791426,True
655,B1,ai_severe_prediction,0.7473956860698372,True
656,B1,ai_severe_prediction,0.7471686721144353,True
657,B1,ai_severe_prediction,0.7471686721144353,True
658,B1,ai_severe_prediction,0.7471686721144353,True
659,B1,ai_severe_prediction,0.7471686721144353,True
660,B1,ai_severe_prediction,0.7471686721144353,True
661,B1,ai_severe_prediction,0.7471686721144353,True
662,B1,ai_severe_prediction,0.7471686721144353,True
663,B1,ai_severe_prediction,0.7471686721144353,True
664,B1,ai_severe_prediction,0.7471686721144353,True
665,B1,ai_severe_prediction,0.7471686721144353,True
666,B1,ai_severe_prediction,0.7471686721144353,True
667,B1,ai_severe_prediction,0.7471686721144353,True
668,B1,ai_severe_prediction,0.7471686721144353,True
669,B1,ai_severe_prediction,0.7471686721144353,True
670,B1,ai_severe_prediction,0.7471686721144353,True
671,B1,ai_severe_prediction,0.7470327238979365,True
672,B1,ai_severe_prediction,0.7580893556587103,True
673,B1,ai_severe_prediction,0.7580893556587103,True
674,B1,ai_severe_prediction,0.7540333314712635,True
675,B1,ai_severe_prediction,0.741875560083002,True
676,B1,ai_severe_prediction,0.741875560083002,True
677,B1,ai_severe_prediction,0.7418755600830022,True
678,B1,ai_severe_prediction,0.741875560083002,True
679,B1,ai_severe_prediction,0.741875560083002,True
680,B1,ai_severe_prediction,0.741875560083002,True
681,B1,ai_severe_prediction,0.741875560083002,True
682,B1,ai_severe_prediction,0.741875560083002,True
683,B1,ai_severe_prediction,0.7460329735417198,True
684,B1,ai_severe_prediction,0.7540102204359341,True
685,B1,ai_severe_prediction,0.7540102204359341,True
686,B1,ai_severe_prediction,0.7577237819444449,True
687,B1,ai_severe_prediction,0.7505156491742001,True
688,B1,ai_severe_prediction,0.7543412625204536,True
689,B1,ai_severe_prediction,0.7543412625204536,True
690,B1,ai_severe_prediction,0.7543412625204537,True
691,B1,ai_severe_prediction,0.7565395982409178,True
692,B1,ai_severe_prediction,0.7647049555984187,True
693,B1,ai_severe_prediction,0.7647049555984191,True
694,B1,ai_severe_prediction,0.7647049555984187,True
695,B1,ai_severe_prediction,0.7563840265115404,True
696,B1,ai_severe_prediction,0.7571016856738965,True
697,B1,ai_severe_prediction,0.7634554051309069,True
698,B1,ai_severe_prediction,0.7587183966383197,True
699,B1,ai_severe_prediction,0.7551554229805801,True
700,B1,ai_severe_prediction,0.7511653083451165,True
701,B1,ai_severe_prediction,0.7511653083451164,True
702,B1,ai_severe_prediction,0.7511653083451165,True
703,B1,ai_severe_prediction,0.7511653083451165,True
704,B1,ai_severe_prediction,0.7384364986459208,True
705,B1,ai_severe_prediction,0.7377499440458658,True
706,B1,ai_severe_prediction,0.7377499440458658,True
707,B1,ai_severe_prediction,0.7377499440458658,True
708,B1,ai_severe_prediction,0.7377499440458658,True
709,B1,ai_severe_prediction,0.7377499440458658,True
710,B1,ai_severe_prediction,0.7377499440458659,True
711,B1,ai_severe_prediction,0.7377499440458659,True
712,B1,ai_severe_prediction,0.7407449278917269,True
713,B1,ai_severe_prediction,0.745525729404485,True
714,B1,ai_severe_prediction,0.745525729404485,True
715,B1,ai_severe_prediction,0.745525729404485,True
716,B1,ai_severe_prediction,0.745525729404485,True
717,B1,ai_severe_prediction,0.745525729404485,True
718,B1,ai_severe_prediction,0.7458714295374483,True
719,B1,ai_severe_prediction,0.745628193262287,True
720,B1,ai_severe_prediction,0.7431919111181624,True
721,B1,ai_severe_prediction,0.7546524866028534,True
722,B1,ai_severe_prediction,0.7562519288397083,True
723,B1,ai_severe_prediction,0.7554481038384384,True
724,B1,ai_severe_prediction,0.7617142885290596,True
725,B1,ai_severe_prediction,0.7617142885290596,True
726,B1,ai_severe_prediction,0.7617142885290596,True
727,B1,ai_severe_prediction,0.7617142885290596,True
728,B1,ai_severe_prediction,0.7617142885290596,True
729,B1,ai_severe_prediction,0.7617142885290596,True
730,B1,ai_severe_prediction,0.7617142885290596,True
731,B1,ai_severe_prediction,0.7617142885290596,True
732,B1,ai_severe_prediction,0.7617142885290596,True
733,B1,ai_severe_prediction,0.7617142885290596,True
734,B1,ai_severe_prediction,0.7617142885290596,True
735,B1,ai_severe_prediction,0.760005052439465,True
736,B1,ai_severe_prediction,0.7549192444478996,True
737,B1,ai_severe_prediction,0.7549192444478995,True
738,B1,ai_severe_prediction,0.7495223096028062,True
739,B1,ai_severe_prediction,0.7370954879100394,True
740,B1,ai_severe_prediction,0.7370954879100391,True
741,B1,ai_severe_prediction,0.7370954879100392,True
742,B1,ai_severe_prediction,0.7370954879100391,True
743,B1,ai_severe_prediction,0.7360350602029707,True
744,B1,ai_severe_prediction,0.7360350602029707,True
745,B1,ai_severe_prediction,0.7360350602029706,True
746,B1,ai_severe_prediction,0.7340281983325356,True
747,B1,ai_severe_prediction,0.7365423697952957,True
748,B1,ai_severe_prediction,0.7365423697952957,True
749,B1,ai_severe_prediction,0.7365423697952957,True
750,B1,ai_severe_prediction,0.7365423697952957,True
751,B1,ai_severe_prediction,0.7365423697952957,True
752,B1,ai_severe_prediction,0.7365423697952957,True
753,B1,ai_severe_prediction,0.7365423697952957,True
754,B1,ai_severe_prediction,0.736902533754085,True
755,B1,ai_severe_prediction,0.736902533754085,True
756,B1,ai_severe_prediction,0.736902533754085,True
757,B1,ai_severe_prediction,0.7369025337540853,True
758,B1,ai_severe_prediction,0.736902533754085,True
759,B1,ai_severe_prediction,0.73621569473182,True
760,B1,ai_severe_prediction,0.73621569473182,True
761,B1,ai_severe_prediction,0.73621569473182,True
762,B1,ai_severe_prediction,0.73621569473182,True
763,B1,ai_severe_prediction,0.73621569473182,True
764,B1,ai_severe_prediction,0.73621569473182,True
765,B1,ai_severe_prediction,0.73621569473182,True
766,B1,ai_severe_prediction,0.73621569473182,True
767,B1,ai_severe_prediction,0.73621569473182,True
768,B1,ai_severe_prediction,0.73621569473182,True
769,B1,ai_severe_prediction,0.7291718799921841,True
770,B1,ai_severe_prediction,0.7283567758034524,True
771,B1,ai_severe_prediction,0.7283567758034524,True
772,B1,ai_severe_prediction,0.7283567758034524,True
773,B1,ai_severe_prediction,0.7283567758034524,True
774,B1,ai_severe_prediction,0.7283567758034524,True
775,B1,ai_severe_prediction,0.7283567758034524,True
776,B1,ai_severe_prediction,0.7283567758034524,True
777,B1,ai_severe_prediction,0.7283567758034524,True
778,B1,ai_severe_prediction,0.7283567758034524,True
779,B1,ai_severe_prediction,0.7283567758034524,True
780,B1,ai_severe_prediction,0.7277676795527411,True
781,B1,ai_severe_prediction,0.7277676795527411,True
782,B1,ai_severe_prediction,0.7314831835496187,True
783,B1,ai_severe_prediction,0.7314831835496187,True
784,B1,ai_severe_prediction,0.7314831835496187,True
785,B1,ai_severe_prediction,0.7314831835496187,True
786,B1,ai_severe_prediction,0.7314831835496187,True
787,B1,ai_severe_prediction,0.7314831835496187,True
788,B1,ai_severe_prediction,0.7314831835496187,True
789,B1,ai_severe_prediction,0.7314831835496187,True
790,B1,ai_severe_prediction,0.7314831835496187,True
